,Unnamed: 0,CellID,Latitude,Longitude,RSLatitude,RSLongitude,RSDistance,RSCellID,ValidSnap,neighbors,ValidNeighbors
179,179,8326dafffffffff,32.802239,-101.627331,32.815514,-101.594924,3369,8326dafffffffff,True,"['8326defffffffff', '8348d2fffffffff', '8348d6fffffffff', '83488bfffffffff', '8326dbfffffffff', '8326d8fffffffff']","['8326defffffffff', '8348d2fffffffff', '8348d6fffffffff', '83488bfffffffff', '8326dbfffffffff', '8326d8fffffffff']"
180,180,8326dbfffffffff,32.105741,-100.523389,32.041572,-100.581274,8981,8326dbfffffffff,True,"['8326d8fffffffff', '8326dafffffffff', '83488bfffffffff', '83488afffffffff', '834899fffffffff', '8326d9fffffffff']","['8326d8fffffffff', '8326dafffffffff', '83488bfffffffff', '83488afffffffff', '834899fffffffff', '8326d9fffffffff']"
181,181,8326dcfffffffff,34.378501,-100.207712,34.406119,-100.209666,3076,8326dcfffffffff,True,"['8326c2fffffffff', '8326d1fffffffff', '8326defffffffff', '8326d8fffffffff', '8326ddfffffffff', '8326c3fffffffff']","['8326c2fffffffff', '8326d1fffffffff', '8326defffffffff', '8326d8fffffffff', '8326ddfffffffff', '8326c3fffffffff']"
182,182,8326ddfffffffff,33.673865,-99.10304,33.679375,-99.105795,664,8326ddfffffffff,True,"['8326c3fffffffff', '8326dcfffffffff', '8326d8fffffffff', '8326d9fffffffff', '8326cafffffffff', '8326cefffffffff']","['8326c3fffffffff', '8326dcfffffffff', '8326d8fffffffff', '8326d9fffffffff', '8326cafffffffff', '8326cefffffffff']"
183,183,8326defffffffff,33.941682,-101.480623,33.94808,-101.483328,754,8326defffffffff,True,"['8326d1fffffffff', '8326d3fffffffff', '8348d2fffffffff', '8326dafffffffff', '8326d8fffffffff', '8326dcfffffffff']","['8326d1fffffffff', '8326d3fffffffff', '8348d2fffffffff', '8326dafffffffff', '8326d8fffffffff', '8326dcfffffffff']"
184,184,8326e0fffffffff,38.496006,-97.076629,38.495541,-96.957827,10339,8326e0fffffffff,True,"['8326e4fffffffff', '8326e6fffffffff', '8326e2fffffffff', '8326e3fffffffff', '8326e1fffffffff', '8326e5fffffffff']","['8326e4fffffffff', '8326e6fffffffff', '8326e2fffffffff', '8326e3fffffffff', '8326e1fffffffff', '8326e5fffffffff']"
185,185,8326e1fffffffff,37.777489,-95.966661,37.79829,-95.952391,2631,8326e1fffffffff,True,"['8326e5fffffffff', '8326e0fffffffff', '8326e3fffffffff', '8326eefffffffff', '8326ecfffffffff', '832652fffffffff']","['8326e5fffffffff', '8326e0fffffffff', '8326e3fffffffff', '8326eefffffffff', '8326ecfffffffff', '832652fffffffff']"
186,186,8326e2fffffffff,38.11823,-98.394469,37.984373,-98.382692,14920,8326e2fffffffff,True,"['8326e6fffffffff', '8326f5fffffffff', '8326f1fffffffff', '8326c4fffffffff', '8326e3fffffffff', '8326e0fffffffff']","['8326e6fffffffff', '8326f5fffffffff', '8326f1fffffffff', '8326c4fffffffff', '8326e3fffffffff', '8326e0fffffffff']"
187,187,8326e3fffffffff,37.408646,-97.272201,37.392384,-97.272095,1808,8326e3fffffffff,True,"['8326e0fffffffff', '8326e2fffffffff', '8326c4fffffffff', '8326c5fffffffff', '8326eefffffffff', '8326e1fffffffff']","['8326e0fffffffff', '8326e2fffffffff', '8326c4fffffffff', '8326c5fffffffff', '8326eefffffffff', '8326e1fffffffff']"
188,188,8326e4fffffffff,39.572084,-96.877123,39.560744,-96.755219,10525,8326e4fffffffff,True,"['83260afffffffff', '832619fffffffff', '8326e6fffffffff', '8326e0fffffffff', '8326e5fffffffff', '83260bfffffffff']","['83260afffffffff', '832619fffffffff', '8326e6fffffffff', '8326e0fffffffff', '8326e5fffffffff', '83260bfffffffff']"
189,189,8326e5fffffffff,38.855419,-95.758132,38.894225,-95.804717,5906,8326e5fffffffff,True,"['83260bfffffffff', '8326e4fffffffff', '8326e0fffffffff', '8326e1fffffffff', '832652fffffffff', '832656fffffffff']","['83260bfffffffff', '8326e4fffffffff', '8326e0fffffffff', '8326e1fffffffff', '832652fffffffff', '832656fffffffff']"
190,190,8326e6fffffffff,39.203563,-98.208347,39.20429,-98.154024,4681,8326e6fffffffff,True,"['832619fffffffff', '83261bfffffffff', '8326f5fffffffff', '8326e2fffffffff', '8326e0fffffffff', '8326e4fffffffff']","['832619fffffffff', '83261bfffffffff', '8326f5fffffffff', '8326e2fffffffff', '8326e0fffffffff', '8326e4fffffffff']"
191,191,8326e8fffffffff,35.959293,-95.0915,35.931309,-95.125453,4362,8326e8fffffffff,True,"['8326ecfffffffff', '8326eefffffffff', '8326eafffffffff', '8326ebfffffffff', '8326e9fffffffff', '8326edfffffffff']","['8326ecfffffffff', '8326eefffffffff', '8326eafffffffff', '8326ebfffffffff', '8326e9fffffffff', '8326edfffffffff']"
192,192,8326e9fffffffff,35.221605,-94.033386,35.240587,-94.008653,3082,8326e9fffffffff,True,"['8326edfffffffff', '8326e8fffffffff', '8326ebfffffffff', '834449fffffffff', '83444bfffffffff', '83265afffffffff']","['8326edfffffffff', '8326e8fffffffff', '8326ebfffffffff', '834449fffffffff', '83444bfffffffff', '83265afffffffff']"
193,193,8326eafffffffff,35.58959,-96.371702,35.589637,-96.387974,1471,8326eafffffffff,True,"['8326eefffffffff', '8326c5fffffffff', '8326c1fffffffff', '8326ccfffffffff', '8326ebfffffffff', '8326e8fffffffff']","['8326eefffffffff', '8326c5fffffffff', '8326c1fffffffff', '8326ccfffffffff', '8326ebfffffffff', '8326e8fffffffff']"
194,194,8326ebfffffffff,34.859715,-95.300343,34.864508,-95.302763,577,8326ebfffffffff,True,"['8326e8fffffffff', '8326eafffffffff', '8326ccfffffffff', '8326cdfffffffff', '834449fffffffff', '8326e9fffffffff']","['8326e8fffffffff', '8326eafffffffff', '8326ccfffffffff', '8326cdfffffffff', '834449fffffffff', '8326e9fffffffff']"
195,195,8326ecfffffffff,37.049049,-94.878633,37.031476,-94.878707,1954,8326ecfffffffff,True,"['832652fffffffff', '8326e1fffffffff', '8326eefffffffff', '8326e8fffffffff', '8326edfffffffff', '832653fffffffff']","['832652fffffffff', '8326e1fffffffff', '8326eefffffffff', '8326e8fffffffff', '8326edfffffffff', '832653fffffffff']"
196,196,8326edfffffffff,36.311729,-93.81266,36.317528,-93.771371,3755,8326edfffffffff,True,"['832653fffffffff', '8326ecfffffffff', '8326e8fffffffff', '8326e9fffffffff', '83265afffffffff', '83265efffffffff']","['832653fffffffff', '8326ecfffffffff', '8326e8fffffffff', '8326e9fffffffff', '83265afffffffff', '83265efffffffff']"
197,197,8326eefffffffff,36.688655,-96.171147,36.744249,-96.134573,6989,8326eefffffffff,True,"['8326e1fffffffff', '8326e3fffffffff', '8326c5fffffffff', '8326eafffffffff', '8326e8fffffffff', '8326ecfffffffff']","['8326e1fffffffff', '8326e3fffffffff', '8326c5fffffffff', '8326eafffffffff', '8326e8fffffffff', '8326ecfffffffff']"
198,198,8326f0fffffffff,38.410759,-100.863705,38.410487,-100.906216,3704,8326f0fffffffff,True,"['8326f4fffffffff', '8326f6fffffffff', '8326f2fffffffff', '8326f3fffffffff', '8326f1fffffffff', '8326f5fffffffff']","['8326f4fffffffff', '8326f6fffffffff', '8326f2fffffffff', '8326f3fffffffff', '8326f1fffffffff', '8326f5fffffffff']"
199,199,8326f1fffffffff,37.72226,-99.710261,37.665191,-99.755073,7471,8326f1fffffffff,True,"['8326f5fffffffff', '8326f0fffffffff', '8326f3fffffffff', '8326c6fffffffff', '8326c4fffffffff', '8326e2fffffffff']","['8326f5fffffffff', '8326f0fffffffff', '8326f3fffffffff', '8326c6fffffffff', '8326c4fffffffff', '8326e2fffffffff']"
200,200,8326f2fffffffff,37.986962,-102.185015,37.989584,-102.117671,5909,8326f2fffffffff,True,"['8326f6fffffffff', '83268dfffffffff', '832689fffffffff', '8326d4fffffffff', '8326f3fffffffff', '8326f0fffffffff']","['8326f6fffffffff', '83268dfffffffff', '832689fffffffff', '8326d4fffffffff', '8326f3fffffffff', '8326f0fffffffff']"
201,201,8326f3fffffffff,37.308333,-101.022627,37.373303,-100.976998,8274,8326f3fffffffff,True,"['8326f0fffffffff', '8326f2fffffffff', '8326d4fffffffff', '8326d5fffffffff', '8326c6fffffffff', '8326f1fffffffff']","['8326f0fffffffff', '8326f2fffffffff', '8326d4fffffffff', '8326d5fffffffff', '8326c6fffffffff', '8326f1fffffffff']"
202,202,8326f4fffffffff,39.502113,-100.701497,39.489944,-100.69256,1555,8326f4fffffffff,True,"['83261afffffffff', '8326a9fffffffff', '8326f6fffffffff', '8326f0fffffffff', '8326f5fffffffff', '83261bfffffffff']","['83261afffffffff', '8326a9fffffffff', '8326f6fffffffff', '8326f0fffffffff', '8326f5fffffffff', '83261bfffffffff']"
203,203,8326f5fffffffff,38.816386,-99.537682,38.938291,-99.483691,14338,8326f5fffffffff,True,"['83261bfffffffff', '8326f4fffffffff', '8326f0fffffffff', '8326f1fffffffff', '8326e2fffffffff', '8326e6fffffffff']","['83261bfffffffff', '8326f4fffffffff', '8326f0fffffffff', '8326f1fffffffff', '8326e2fffffffff', '8326e6fffffffff']"
204,204,8326f6fffffffff,39.086411,-102.036806,39.086639,-102.278905,20895,8326f6fffffffff,True,"['8326a9fffffffff', '8326abfffffffff', '83268dfffffffff', '8326f2fffffffff', '8326f0fffffffff', '8326f4fffffffff']","['8326a9fffffffff', '8326abfffffffff', '83268dfffffffff', '8326f2fffffffff', '8326f0fffffffff', '8326f4fffffffff']"
205,205,832708fffffffff,48.313343,-93.371792,48.396149,-93.384047,9252,832708fffffffff,True,"['83270cfffffffff', '83270efffffffff', '83270afffffffff', '83270bfffffffff', '832709fffffffff', '83270dfffffffff']","['83270efffffffff', '83270afffffffff', '83270bfffffffff', '832709fffffffff', '83270dfffffffff']"
206,206,832709fffffffff,47.54576,-92.119216,47.518798,-92.129807,3102,832709fffffffff,True,"['83270dfffffffff', '832708fffffffff', '83270bfffffffff', '832756fffffffff', '832754fffffffff', '832772fffffffff']","['83270dfffffffff', '832708fffffffff', '83270bfffffffff', '832756fffffffff', '832754fffffffff', '832772fffffffff']"
207,207,83270afffffffff,47.983942,-94.964751,47.875965,-94.963995,12007,83270afffffffff,True,"['83270efffffffff', '83271dfffffffff', '832719fffffffff', '832624fffffffff', '83270bfffffffff', '832708fffffffff']","['83270efffffffff', '83271dfffffffff', '832719fffffffff', '832624fffffffff', '83270bfffffffff', '832708fffffffff']"
208,208,83270bfffffffff,47.237112,-93.700151,47.246473,-93.704745,1097,83270bfffffffff,True,"['832708fffffffff', '83270afffffffff', '832624fffffffff', '832625fffffffff', '832756fffffffff', '832709fffffffff']","['832708fffffffff', '83270afffffffff', '832624fffffffff', '832625fffffffff', '832756fffffffff', '832709fffffffff']"
209,209,83270dfffffffff,48.622819,-91.745943,47.958684,-91.623097,74406,832709fffffffff,False,"['83272bfffffffff', '83270cfffffffff', '832708fffffffff', '832709fffffffff', '832772fffffffff', '832776fffffffff']","['832708fffffffff', '832709fffffffff', '832772fffffffff']"
210,210,83270efffffffff,49.068391,-94.664869,48.838056,-94.697038,25720,83270efffffffff,True,"['832701fffffffff', '832703fffffffff', '83271dfffffffff', '83270afffffffff', '832708fffffffff', '83270cfffffffff']","['83271dfffffffff', '83270afffffffff', '832708fffffffff']"
211,211,832718fffffffff,48.348381,-97.834511,48.348332,-97.860046,1887,832718fffffffff,True,"['83271cfffffffff', '83271efffffffff', '83271afffffffff', '83271bfffffffff', '832719fffffffff', '83271dfffffffff']","['83271cfffffffff', '83271efffffffff', '83271afffffffff', '83271bfffffffff', '832719fffffffff', '83271dfffffffff']"
212,212,832719fffffffff,47.635913,-96.523421,47.635971,-96.557988,2590,832719fffffffff,True,"['83271dfffffffff', '832718fffffffff', '83271bfffffffff', '832626fffffffff', '832624fffffffff', '83270afffffffff']","['83271dfffffffff', '832718fffffffff', '83271bfffffffff', '832626fffffffff', '832624fffffffff', '83270afffffffff']"
213,213,83271afffffffff,47.962062,-99.362828,48.022582,-99.24126,11275,83271afffffffff,True,"['83271efffffffff', '8327adfffffffff', '8327a9fffffffff', '832634fffffffff', '83271bfffffffff', '832718fffffffff']","['83271efffffffff', '8327adfffffffff', '8327a9fffffffff', '832634fffffffff', '83271bfffffffff', '832718fffffffff']"
214,214,83271bfffffffff,47.270579,-98.046667,47.211261,-98.01865,6927,83271bfffffffff,True,"['832718fffffffff', '83271afffffffff', '832634fffffffff', '832635fffffffff', '832626fffffffff', '832719fffffffff']","['832718fffffffff', '83271afffffffff', '832634fffffffff', '832635fffffffff', '832626fffffffff', '832719fffffffff']"
215,215,83271cfffffffff,49.436736,-97.610886,49.030244,-97.639128,45246,83271cfffffffff,True,"['832702fffffffff', '832711fffffffff', '83271efffffffff', '832718fffffffff', '83271dfffffffff', '832703fffffffff']","['83271efffffffff', '832718fffffffff', '83271dfffffffff']"
216,216,83271dfffffffff,48.717627,-96.268194,48.6696,-96.25743,5398,83271dfffffffff,True,"['832703fffffffff', '83271cfffffffff', '832718fffffffff', '832719fffffffff', '83270afffffffff', '83270efffffffff']","['83271cfffffffff', '832718fffffffff', '832719fffffffff', '83270afffffffff', '83270efffffffff']"
217,217,83271efffffffff,49.045801,-99.182905,49.014449,-99.347026,12463,83271efffffffff,True,"['832711fffffffff', '832713fffffffff', '8327adfffffffff', '83271afffffffff', '832718fffffffff', '83271cfffffffff']","['8327adfffffffff', '83271afffffffff', '832718fffffffff', '83271cfffffffff']"
218,218,832740fffffffff,45.413382,-87.037108,45.290552,-87.021231,13714,832740fffffffff,True,"['832744fffffffff', '832746fffffffff', '832742fffffffff', '832743fffffffff', '832741fffffffff', '832745fffffffff']","['832744fffffffff', '832746fffffffff', '832742fffffffff', '832743fffffffff', '832741fffffffff', '832745fffffffff']"
219,219,832741fffffffff,44.592394,-85.957328,44.592127,-85.936797,1626,832741fffffffff,True,"['832745fffffffff', '832740fffffffff', '832743fffffffff', '83274efffffffff', '83274cfffffffff', '83276afffffffff']","['832745fffffffff', '832740fffffffff', '832743fffffffff', '83274efffffffff', '83274cfffffffff', '83276afffffffff']"
220,220,832742fffffffff,45.18234,-88.596713,45.170273,-88.618373,2164,832742fffffffff,True,"['832746fffffffff', '832755fffffffff', '832751fffffffff', '83275cfffffffff', '832743fffffffff', '832740fffffffff']","['832746fffffffff', '832755fffffffff', '832751fffffffff', '83275cfffffffff', '832743fffffffff', '832740fffffffff']"
221,221,832743fffffffff,44.379016,-87.497947,44.379102,-87.542321,3527,832743fffffffff,True,"['832740fffffffff', '832742fffffffff', '83275cfffffffff', '83275dfffffffff', '83274efffffffff', '832741fffffffff']","['832740fffffffff', '832742fffffffff', '83275cfffffffff', '83275dfffffffff', '83274efffffffff', '832741fffffffff']"
222,222,832744fffffffff,46.457224,-86.553704,46.419673,-86.55402,4176,832744fffffffff,True,"['832762fffffffff', '832771fffffffff', '832746fffffffff', '832740fffffffff', '832745fffffffff', '832763fffffffff']","['832771fffffffff', '832746fffffffff', '832740fffffffff', '832745fffffffff', '832763fffffffff']"
223,223,832745fffffffff,45.624125,-85.456593,45.659515,-85.503197,5349,832745fffffffff,True,"['832763fffffffff', '832744fffffffff', '832740fffffffff', '832741fffffffff', '83276afffffffff', '83276efffffffff']","['832763fffffffff', '832744fffffffff', '832740fffffffff', '832741fffffffff', '83276afffffffff', '83276efffffffff']"
224,224,832746fffffffff,46.228333,-88.154753,46.167117,-88.072002,9322,832746fffffffff,True,"['832771fffffffff', '832773fffffffff', '832755fffffffff', '832742fffffffff', '832740fffffffff', '832744fffffffff']","['832771fffffffff', '832773fffffffff', '832755fffffffff', '832742fffffffff', '832740fffffffff', '832744fffffffff']"
225,225,832748fffffffff,42.757173,-85.407515,42.798251,-85.369106,5540,832748fffffffff,True,"['83274cfffffffff', '83274efffffffff', '83274afffffffff', '83274bfffffffff', '832749fffffffff', '83274dfffffffff']","['83274cfffffffff', '83274efffffffff', '83274afffffffff', '83274bfffffffff', '832749fffffffff', '83274dfffffffff']"
226,226,832749fffffffff,41.941193,-84.413728,41.97115,-84.414213,3331,832749fffffffff,True,"['83274dfffffffff', '832748fffffffff', '83274bfffffffff', '832a96fffffffff', '832a94fffffffff', '832ab2fffffffff']","['83274dfffffffff', '832748fffffffff', '83274bfffffffff', '832a96fffffffff', '832a94fffffffff', '832ab2fffffffff']"
227,227,83274afffffffff,42.558257,-86.891765,42.483167,-86.246772,53515,83274afffffffff,True,"['83274efffffffff', '83275dfffffffff', '832759fffffffff', '832664fffffffff', '83274bfffffffff', '832748fffffffff']","['83274efffffffff', '83275dfffffffff', '832759fffffffff', '832664fffffffff', '83274bfffffffff', '832748fffffffff']"
228,228,83274bfffffffff,41.757916,-85.879221,41.757929,-85.877626,132,83274bfffffffff,True,"['832748fffffffff', '83274afffffffff', '832664fffffffff', '832665fffffffff', '832a96fffffffff', '832749fffffffff']","['832748fffffffff', '83274afffffffff', '832664fffffffff', '832665fffffffff', '832a96fffffffff', '832749fffffffff']"
229,229,83274cfffffffff,43.766718,-84.914252,43.755743,-84.914186,1220,83274cfffffffff,True,"['83276afffffffff', '832741fffffffff', '83274efffffffff', '832748fffffffff', '83274dfffffffff', '83276bfffffffff']","['83276afffffffff', '832741fffffffff', '83274efffffffff', '832748fffffffff', '83274dfffffffff', '83276bfffffffff']"
230,230,83274dfffffffff,42.937652,-83.906695,42.956923,-83.907083,2143,83274dfffffffff,True,"['83276bfffffffff', '83274cfffffffff', '832748fffffffff', '832749fffffffff', '832ab2fffffffff', '832ab6fffffffff']","['83276bfffffffff', '83274cfffffffff', '832748fffffffff', '832749fffffffff', '832ab2fffffffff', '832ab6fffffffff']"
231,231,83274efffffffff,43.570196,-86.435231,43.578225,-86.399056,3048,83274efffffffff,True,"['832741fffffffff', '832743fffffffff', '83275dfffffffff', '83274afffffffff', '832748fffffffff', '83274cfffffffff']","['832741fffffffff', '832743fffffffff', '83275dfffffffff', '83274afffffffff', '832748fffffffff', '83274cfffffffff']"
232,232,832750fffffffff,45.709686,-91.285242,45.689555,-91.285201,2238,832750fffffffff,True,"['832754fffffffff', '832756fffffffff', '832752fffffffff', '832753fffffffff', '832751fffffffff', '832755fffffffff']","['832754fffffffff', '832756fffffffff', '832752fffffffff', '832753fffffffff', '832751fffffffff', '832755fffffffff']"
233,233,832751fffffffff,44.931882,-90.133558,44.945276,-90.133583,1489,832751fffffffff,True,"['832755fffffffff', '832750fffffffff', '832753fffffffff', '83275efffffffff', '83275cfffffffff', '832742fffffffff']","['832755fffffffff', '832750fffffffff', '832753fffffffff', '83275efffffffff', '83275cfffffffff', '832742fffffffff']"
234,234,832752fffffffff,45.421929,-92.811216,45.390253,-92.815882,3541,832752fffffffff,True,"['832756fffffffff', '832625fffffffff', '832621fffffffff', '83262cfffffffff', '832753fffffffff', '832750fffffffff']","['832756fffffffff', '832625fffffffff', '832621fffffffff', '83262cfffffffff', '832753fffffffff', '832750fffffffff']"
235,235,832753fffffffff,44.66295,-91.645976,44.662897,-91.670582,1946,832753fffffffff,True,"['832750fffffffff', '832752fffffffff', '83262cfffffffff', '83262dfffffffff', '83275efffffffff', '832751fffffffff']","['832750fffffffff', '832752fffffffff', '83262cfffffffff', '83262dfffffffff', '83275efffffffff', '832751fffffffff']"
236,236,832754fffffffff,46.767108,-90.90641,46.757082,-90.889083,1728,832754fffffffff,True,"['832772fffffffff', '832709fffffffff', '832756fffffffff', '832750fffffffff', '832755fffffffff', '832773fffffffff']","['832772fffffffff', '832709fffffffff', '832756fffffffff', '832750fffffffff', '832755fffffffff', '832773fffffffff']"
237,237,832755fffffffff,45.97883,-89.732544,45.977499,-89.699137,2586,832755fffffffff,True,"['832773fffffffff', '832754fffffffff', '832750fffffffff', '832751fffffffff', '832742fffffffff', '832746fffffffff']","['832773fffffffff', '832754fffffffff', '832750fffffffff', '832751fffffffff', '832742fffffffff', '832746fffffffff']"
238,238,832756fffffffff,46.478558,-92.473862,46.465474,-92.436411,3216,832756fffffffff,True,"['832709fffffffff', '83270bfffffffff', '832625fffffffff', '832752fffffffff', '832750fffffffff', '832754fffffffff']","['832709fffffffff', '83270bfffffffff', '832625fffffffff', '832752fffffffff', '832750fffffffff', '832754fffffffff']"
239,239,832758fffffffff,43.121507,-89.419997,43.121648,-89.442075,1792,832758fffffffff,True,"['83275cfffffffff', '83275efffffffff', '83275afffffffff', '83275bfffffffff', '832759fffffffff', '83275dfffffffff']","['83275cfffffffff', '83275efffffffff', '83275afffffffff', '83275bfffffffff', '832759fffffffff', '83275dfffffffff']"
240,240,832759fffffffff,42.341608,-88.35776,42.35387,-88.364644,1476,832759fffffffff,True,"['83275dfffffffff', '832758fffffffff', '83275bfffffffff', '832666fffffffff', '832664fffffffff', '83274afffffffff']","['83275dfffffffff', '832758fffffffff', '83275bfffffffff', '832666fffffffff', '832664fffffffff', '83274afffffffff']"
241,241,83275afffffffff,42.870953,-90.880555,42.878395,-90.919856,3308,83275afffffffff,True,"['83275efffffffff', '83262dfffffffff', '832629fffffffff', '832674fffffffff', '83275bfffffffff', '832758fffffffff']","['83275efffffffff', '83262dfffffffff', '832629fffffffff', '832674fffffffff', '83275bfffffffff', '832758fffffffff']"
242,242,83275bfffffffff,42.107983,-89.803955,42.096152,-89.804722,1317,83275bfffffffff,True,"['832758fffffffff', '83275afffffffff', '832674fffffffff', '832675fffffffff', '832666fffffffff', '832759fffffffff']","['832758fffffffff', '83275afffffffff', '832674fffffffff', '832675fffffffff', '832666fffffffff', '832759fffffffff']"
243,243,83275cfffffffff,44.146501,-89.018003,44.138746,-88.994461,2067,83275cfffffffff,True,"['832742fffffffff', '832751fffffffff', '83275efffffffff', '832758fffffffff', '83275dfffffffff', '832743fffffffff']","['832742fffffffff', '832751fffffffff', '83275efffffffff', '832758fffffffff', '83275dfffffffff', '832743fffffffff']"
244,244,83275dfffffffff,43.354866,-87.937709,43.351535,-87.930311,704,83275dfffffffff,True,"['832743fffffffff', '83275cfffffffff', '832758fffffffff', '832759fffffffff', '83274afffffffff', '83274efffffffff']","['832743fffffffff', '83275cfffffffff', '832758fffffffff', '832759fffffffff', '83274afffffffff', '83274efffffffff']"
245,245,83275efffffffff,43.89571,-90.51581,43.900791,-90.491294,2044,83275efffffffff,True,"['832751fffffffff', '832753fffffffff', '83262dfffffffff', '83275afffffffff', '832758fffffffff', '83275cfffffffff']","['832751fffffffff', '832753fffffffff', '83262dfffffffff', '83275afffffffff', '832758fffffffff', '83275cfffffffff']"
246,246,832763fffffffff,46.6646,-84.93143,46.665193,-85.030765,7580,832763fffffffff,True,"['832760fffffffff', '832762fffffffff', '832744fffffffff', '832745fffffffff', '83276efffffffff', '832761fffffffff']","['832744fffffffff', '832745fffffffff', '83276efffffffff']"
247,247,832768fffffffff,44.958625,-82.82196,44.782449,-83.326523,44325,832768fffffffff,True,"['83276cfffffffff', '83276efffffffff', '83276afffffffff', '83276bfffffffff', '832769fffffffff', '83276dfffffffff']","['83276efffffffff', '83276afffffffff', '83276bfffffffff']"
248,248,83276afffffffff,44.785839,-84.397997,44.78522,-84.451105,4192,83276afffffffff,True,"['83276efffffffff', '832745fffffffff', '832741fffffffff', '83274cfffffffff', '83276bfffffffff', '832768fffffffff']","['83276efffffffff', '832745fffffffff', '832741fffffffff', '83274cfffffffff', '83276bfffffffff', '832768fffffffff']"
249,249,83276bfffffffff,43.943716,-83.376609,43.914547,-83.319202,5626,83276bfffffffff,True,"['832768fffffffff', '83276afffffffff', '83274cfffffffff', '83274dfffffffff', '832ab6fffffffff', '832769fffffffff']","['832768fffffffff', '83276afffffffff', '83274cfffffffff', '83274dfffffffff', '832ab6fffffffff']"
250,250,83276efffffffff,45.81376,-83.857196,45.971483,-83.941002,18699,83276efffffffff,True,"['832761fffffffff', '832763fffffffff', '832745fffffffff', '83276afffffffff', '832768fffffffff', '83276cfffffffff']","['832763fffffffff', '832745fffffffff', '83276afffffffff', '832768fffffffff']"
251,251,832770fffffffff,48.102192,-88.868605,48.055263,-89.540355,50176,832770fffffffff,True,"['832774fffffffff', '832776fffffffff', '832772fffffffff', '832773fffffffff', '832771fffffffff', '832775fffffffff']","['832772fffffffff', '832773fffffffff', '832771fffffffff']"
252,252,832771fffffffff,47.28373,-87.690621,47.344064,-87.939305,19912,832771fffffffff,True,"['832775fffffffff', '832770fffffffff', '832773fffffffff', '832746fffffffff', '832744fffffffff', '832762fffffffff']","['832770fffffffff', '832773fffffffff', '832746fffffffff', '832744fffffffff']"
253,253,832772fffffffff,47.834506,-90.508118,47.865308,-90.520846,3554,832772fffffffff,True,"['832776fffffffff', '83270dfffffffff', '832709fffffffff', '832754fffffffff', '832773fffffffff', '832770fffffffff']","['83270dfffffffff', '832709fffffffff', '832754fffffffff', '832773fffffffff', '832770fffffffff']"
254,254,832773fffffffff,47.035854,-89.311395,46.87393,-89.320469,18018,832773fffffffff,True,"['832770fffffffff', '832772fffffffff', '832754fffffffff', '832755fffffffff', '832746fffffffff', '832771fffffffff']","['832770fffffffff', '832772fffffffff', '832754fffffffff', '832755fffffffff', '832746fffffffff', '832771fffffffff']"
255,255,832780fffffffff,47.926406,-106.435915,47.995183,-106.445395,7680,832780fffffffff,True,"['832784fffffffff', '832786fffffffff', '832782fffffffff', '832783fffffffff', '832781fffffffff', '832785fffffffff']","['832784fffffffff', '832786fffffffff', '832782fffffffff', '832783fffffffff', '832781fffffffff', '832785fffffffff']"
256,256,832781fffffffff,47.32919,-105.060462,47.329704,-104.917397,10782,832781fffffffff,True,"['832785fffffffff', '832780fffffffff', '832783fffffffff', '83278efffffffff', '83278cfffffffff', '8327aafffffffff']","['832785fffffffff', '832780fffffffff', '832783fffffffff', '83278efffffffff', '83278cfffffffff', '8327aafffffffff']"
257,257,832782fffffffff,47.446747,-107.794045,47.07986,-107.567059,44246,832782fffffffff,True,"['832786fffffffff', '832795fffffffff', '832791fffffffff', '83279cfffffffff', '832783fffffffff', '832780fffffffff']","['832786fffffffff', '832795fffffffff', '832791fffffffff', '83279cfffffffff', '832783fffffffff', '832780fffffffff']"
258,258,832783fffffffff,46.869064,-106.426263,46.903036,-106.385557,4883,832783fffffffff,True,"['832780fffffffff', '832782fffffffff', '83279cfffffffff', '83279dfffffffff', '83278efffffffff', '832781fffffffff']","['832780fffffffff', '832782fffffffff', '83279cfffffffff', '83279dfffffffff', '83278efffffffff', '832781fffffffff']"
259,259,832784fffffffff,48.994793,-106.446077,48.991451,-106.387992,4254,832784fffffffff,True,"['8327a2fffffffff', '8327b1fffffffff', '832786fffffffff', '832780fffffffff', '832785fffffffff', '8327a3fffffffff']","['832786fffffffff', '832780fffffffff', '832785fffffffff', '8327a3fffffffff']"
260,260,832785fffffffff,48.395704,-105.034549,48.39568,-105.083388,3606,832785fffffffff,True,"['8327a3fffffffff', '832784fffffffff', '832780fffffffff', '832781fffffffff', '8327aafffffffff', '8327aefffffffff']","['8327a3fffffffff', '832784fffffffff', '832780fffffffff', '832781fffffffff', '8327aafffffffff', '8327aefffffffff']"
261,261,832786fffffffff,48.505335,-107.839351,48.471702,-107.784801,5491,832786fffffffff,True,"['8327b1fffffffff', '8327b3fffffffff', '832795fffffffff', '832782fffffffff', '832780fffffffff', '832784fffffffff']","['8327b3fffffffff', '832795fffffffff', '832782fffffffff', '832780fffffffff', '832784fffffffff']"
262,262,832788fffffffff,45.66291,-103.771173,45.586297,-103.796928,8751,832788fffffffff,True,"['83278cfffffffff', '83278efffffffff', '83278afffffffff', '83278bfffffffff', '832789fffffffff', '83278dfffffffff']","['83278cfffffffff', '83278efffffffff', '83278afffffffff', '83278bfffffffff', '832789fffffffff', '83278dfffffffff']"
