,Unnamed: 0,CellID,Latitude,Longitude,RSLatitude,RSLongitude,RSDistance,RSCellID,ValidSnap,neighbors,ValidNeighbors
0,0,8412c87ffffffff,49.187436,-113.638778,49.047197,-113.687518,15992,8412c87ffffffff,True,"['8412c81ffffffff', '8412c85ffffffff', '8412cabffffffff', '8412cbdffffffff', '8412cb9ffffffff', '8412c83ffffffff']","['8412cabffffffff', '8412cbdffffffff', '8412cb9ffffffff']"
1,1,8412c91ffffffff,49.066718,-112.048207,49.074821,-112.022018,2110,8412c91ffffffff,True,"['8412c99ffffffff', '8412c9dffffffff', '8412c95ffffffff', '8412c97ffffffff', '8412c93ffffffff', '8412c9bffffffff']","['8412c95ffffffff', '8412c97ffffffff', '8412c93ffffffff', '8412c9bffffffff']"
2,2,8412c93ffffffff,48.770008,-111.61323,48.770096,-111.862615,18277,8412c93ffffffff,True,"['8412c9bffffffff', '8412c91ffffffff', '8412c97ffffffff', '8427969ffffffff', '8427945ffffffff', '842794dffffffff']","['8412c9bffffffff', '8412c91ffffffff', '8412c97ffffffff', '8427969ffffffff', '8427945ffffffff', '842794dffffffff']"
3,3,8412c95ffffffff,48.983686,-112.624342,48.960892,-112.753612,9770,8412c95ffffffff,True,"['8412c9dffffffff', '8412c83ffffffff', '8412cb9ffffffff', '8412cbbffffffff', '8412c97ffffffff', '8412c91ffffffff']","['8412cb9ffffffff', '8412cbbffffffff', '8412c97ffffffff', '8412c91ffffffff']"
4,4,8412c97ffffffff,48.689861,-112.187765,48.734037,-112.204917,5071,8412c97ffffffff,True,"['8412c91ffffffff', '8412c95ffffffff', '8412cbbffffffff', '842796dffffffff', '8427969ffffffff', '8412c93ffffffff']","['8412c91ffffffff', '8412c95ffffffff', '8412cbbffffffff', '842796dffffffff', '8427969ffffffff', '8412c93ffffffff']"
5,5,8412c9bffffffff,49.147255,-111.467356,49.028343,-111.275124,19256,8412c9bffffffff,True,"['8427b25ffffffff', '8412c99ffffffff', '8412c91ffffffff', '8412c93ffffffff', '842794dffffffff', '8427b27ffffffff']","['8412c91ffffffff', '8412c93ffffffff', '842794dffffffff']"
6,6,8412ca1ffffffff,49.003713,-114.769397,49.021127,-115.04576,20249,8412ca1ffffffff,True,"['8412ca9ffffffff', '8412cadffffffff', '8412ca5ffffffff', '8412ca7ffffffff', '8412ca3ffffffff', '8412cabffffffff']","['8412ca5ffffffff', '8412ca7ffffffff', '8412ca3ffffffff', '8412cabffffffff']"
7,7,8412ca3ffffffff,48.720278,-114.323897,48.621028,-114.142189,17316,8412ca3ffffffff,True,"['8412cabffffffff', '8412ca1ffffffff', '8412ca7ffffffff', '84289b7ffffffff', '8412cb5ffffffff', '8412cbdffffffff']","['8412cabffffffff', '8412ca1ffffffff', '8412ca7ffffffff', '84289b7ffffffff', '8412cb5ffffffff', '8412cbdffffffff']"
8,8,8412ca5ffffffff,48.908486,-115.327165,48.850165,-115.232992,9459,8412ca5ffffffff,True,"['8412cadffffffff', '8412dd3ffffffff', '8412d99ffffffff', '8412d9bffffffff', '8412ca7ffffffff', '8412ca1ffffffff']","['8412dd3ffffffff', '8412d99ffffffff', '8412d9bffffffff', '8412ca7ffffffff', '8412ca1ffffffff']"
9,9,8412ca7ffffffff,48.62792,-114.880637,48.674491,-114.770277,9620,8412ca7ffffffff,True,"['8412ca1ffffffff', '8412ca5ffffffff', '8412d9bffffffff', '84289b3ffffffff', '84289b7ffffffff', '8412ca3ffffffff']","['8412ca1ffffffff', '8412ca5ffffffff', '8412d9bffffffff', '84289b3ffffffff', '84289b7ffffffff', '8412ca3ffffffff']"
10,10,8412cabffffffff,49.096718,-114.206587,49.047355,-113.688833,38113,8412c87ffffffff,False,"['8412c85ffffffff', '8412ca9ffffffff', '8412ca1ffffffff', '8412ca3ffffffff', '8412cbdffffffff', '8412c87ffffffff']","['8412ca1ffffffff', '8412ca3ffffffff', '8412cbdffffffff', '8412c87ffffffff']"
11,11,8412cb1ffffffff,48.522323,-113.322838,48.527335,-113.307769,1242,8412cb1ffffffff,True,"['8412cb9ffffffff', '8412cbdffffffff', '8412cb5ffffffff', '8412cb7ffffffff', '8412cb3ffffffff', '8412cbbffffffff']","['8412cb9ffffffff', '8412cbdffffffff', '8412cb5ffffffff', '8412cb7ffffffff', '8412cb3ffffffff', '8412cbbffffffff']"
12,12,8412cb3ffffffff,48.232547,-112.888357,48.434267,-112.705483,26189,8412cbbffffffff,False,"['8412cbbffffffff', '8412cb1ffffffff', '8412cb7ffffffff', '84289a7ffffffff', '8427965ffffffff', '842796dffffffff']","['8412cbbffffffff', '8412cb1ffffffff', '8412cb7ffffffff', '84289a7ffffffff', '8427965ffffffff', '842796dffffffff']"
13,13,8412cb5ffffffff,48.435058,-113.883272,48.460105,-113.827314,4979,8412cb5ffffffff,True,"['8412cbdffffffff', '8412ca3ffffffff', '84289b7ffffffff', '84289b5ffffffff', '8412cb7ffffffff', '8412cb1ffffffff']","['8412cbdffffffff', '8412ca3ffffffff', '84289b7ffffffff', '84289b5ffffffff', '8412cb7ffffffff', '8412cb1ffffffff']"
14,14,8412cb7ffffffff,48.148117,-113.447493,48.241919,-113.489888,10893,8412cb7ffffffff,True,"['8412cb1ffffffff', '8412cb5ffffffff', '84289b5ffffffff', '84289a3ffffffff', '84289a7ffffffff', '8412cb3ffffffff']","['8412cb1ffffffff', '8412cb5ffffffff', '84289b5ffffffff', '84289a3ffffffff', '84289a7ffffffff', '8412cb3ffffffff']"
15,15,8412cb9ffffffff,48.898226,-113.195704,48.861154,-113.217383,4417,8412cb9ffffffff,True,"['8412c83ffffffff', '8412c87ffffffff', '8412cbdffffffff', '8412cb1ffffffff', '8412cbbffffffff', '8412c95ffffffff']","['8412c87ffffffff', '8412cbdffffffff', '8412cb1ffffffff', '8412cbbffffffff', '8412c95ffffffff']"
16,16,8412cbbffffffff,48.607278,-112.757652,48.606746,-112.757354,63,8412cbbffffffff,True,"['8412c95ffffffff', '8412cb9ffffffff', '8412cb1ffffffff', '8412cb3ffffffff', '842796dffffffff', '8412c97ffffffff']","['8412c95ffffffff', '8412cb9ffffffff', '8412cb1ffffffff', '8412cb3ffffffff', '842796dffffffff', '8412c97ffffffff']"
17,17,8412cbdffffffff,48.810402,-113.762238,48.750977,-113.78156,6758,8412cbdffffffff,True,"['8412c87ffffffff', '8412cabffffffff', '8412ca3ffffffff', '8412cb5ffffffff', '8412cb1ffffffff', '8412cb9ffffffff']","['8412c87ffffffff', '8412cabffffffff', '8412ca3ffffffff', '8412cb5ffffffff', '8412cb1ffffffff', '8412cb9ffffffff']"
18,18,8412d81ffffffff,48.880254,-117.423357,48.857314,-117.387733,3646,8412d81ffffffff,True,"['8412d89ffffffff', '8412d8dffffffff', '8412d85ffffffff', '8412d87ffffffff', '8412d83ffffffff', '8412d8bffffffff']","['8412d8dffffffff', '8412d85ffffffff', '8412d87ffffffff', '8412d83ffffffff', '8412d8bffffffff']"
19,19,8412d83ffffffff,48.618637,-117.02292,48.608717,-116.968256,4167,8412d83ffffffff,True,"['8412d8bffffffff', '8412d81ffffffff', '8412d87ffffffff', '8412db9ffffffff', '8412d95ffffffff', '8412d9dffffffff']","['8412d8bffffffff', '8412d81ffffffff', '8412d87ffffffff', '8412db9ffffffff', '8412d95ffffffff', '8412d9dffffffff']"
20,20,8412d85ffffffff,48.782383,-118.016746,48.783073,-118.018836,171,8412d85ffffffff,True,"['8412d8dffffffff', '8412de3ffffffff', '8412da9ffffffff', '8412dabffffffff', '8412d87ffffffff', '8412d81ffffffff']","['8412d8dffffffff', '8412de3ffffffff', '8412da9ffffffff', '8412dabffffffff', '8412d87ffffffff', '8412d81ffffffff']"
21,21,8412d87ffffffff,48.522649,-117.615795,48.531055,-117.620616,1000,8412d87ffffffff,True,"['8412d81ffffffff', '8412d85ffffffff', '8412dabffffffff', '8412dbdffffffff', '8412db9ffffffff', '8412d83ffffffff']","['8412d81ffffffff', '8412d85ffffffff', '8412dabffffffff', '8412dbdffffffff', '8412db9ffffffff', '8412d83ffffffff']"
22,22,8412d8bffffffff,48.984592,-116.880321,49.028272,-116.512418,27271,8412dd7ffffffff,False,"['8412dd5ffffffff', '8412d89ffffffff', '8412d81ffffffff', '8412d83ffffffff', '8412d9dffffffff', '8412dd7ffffffff']","['8412d81ffffffff', '8412d83ffffffff', '8412d9dffffffff', '8412dd7ffffffff']"
23,23,8412d8dffffffff,49.148391,-117.881427,49.0625,-117.843118,9949,8412d8dffffffff,True,"['8412dc7ffffffff', '8412debffffffff', '8412de3ffffffff', '8412d85ffffffff', '8412d81ffffffff', '8412d89ffffffff']","['8412de3ffffffff', '8412d85ffffffff', '8412d81ffffffff']"
24,24,8412d91ffffffff,48.445312,-116.029638,48.437044,-115.973641,4232,8412d91ffffffff,True,"['8412d99ffffffff', '8412d9dffffffff', '8412d95ffffffff', '8412d97ffffffff', '8412d93ffffffff', '8412d9bffffffff']","['8412d99ffffffff', '8412d9dffffffff', '8412d95ffffffff', '8412d97ffffffff', '8412d93ffffffff', '8412d9bffffffff']"
25,25,8412d93ffffffff,48.176194,-115.633896,48.200465,-115.477789,11883,8412d93ffffffff,True,"['8412d9bffffffff', '8412d91ffffffff', '8412d97ffffffff', '8428997ffffffff', '84289bbffffffff', '84289b3ffffffff']","['8412d9bffffffff', '8412d91ffffffff', '8412d97ffffffff', '8428997ffffffff', '84289bbffffffff', '84289b3ffffffff']"
26,26,8412d95ffffffff,48.354198,-116.624455,48.353356,-116.547551,5683,8412d95ffffffff,True,"['8412d9dffffffff', '8412d83ffffffff', '8412db9ffffffff', '8412dbbffffffff', '8412d97ffffffff', '8412d91ffffffff']","['8412d9dffffffff', '8412d83ffffffff', '8412db9ffffffff', '8412dbbffffffff', '8412d97ffffffff', '8412d91ffffffff']"
27,27,8412d97ffffffff,48.086951,-116.227988,48.126507,-116.15764,6829,8412d97ffffffff,True,"['8412d91ffffffff', '8412d95ffffffff', '8412dbbffffffff', '8428993ffffffff', '8428997ffffffff', '8412d93ffffffff']","['8412d91ffffffff', '8412d95ffffffff', '8412dbbffffffff', '8428993ffffffff', '8428997ffffffff', '8412d93ffffffff']"
28,28,8412d99ffffffff,48.811103,-115.879855,48.812674,-115.880598,183,8412d99ffffffff,True,"['8412dd3ffffffff', '8412dd7ffffffff', '8412d9dffffffff', '8412d91ffffffff', '8412d9bffffffff', '8412ca5ffffffff']","['8412dd3ffffffff', '8412dd7ffffffff', '8412d9dffffffff', '8412d91ffffffff', '8412d9bffffffff', '8412ca5ffffffff']"
29,29,8412d9bffffffff,48.533393,-115.432419,48.514216,-115.524466,7106,8412d9bffffffff,True,"['8412ca5ffffffff', '8412d99ffffffff', '8412d91ffffffff', '8412d93ffffffff', '84289b3ffffffff', '8412ca7ffffffff']","['8412ca5ffffffff', '8412d99ffffffff', '8412d91ffffffff', '8412d93ffffffff', '84289b3ffffffff', '8412ca7ffffffff']"
30,30,8412d9dffffffff,48.71163,-116.427435,48.69676,-116.33084,7279,8412d9dffffffff,True,"['8412dd7ffffffff', '8412d8bffffffff', '8412d83ffffffff', '8412d95ffffffff', '8412d91ffffffff', '8412d99ffffffff']","['8412dd7ffffffff', '8412d8bffffffff', '8412d83ffffffff', '8412d95ffffffff', '8412d91ffffffff', '8412d99ffffffff']"
31,31,8412da1ffffffff,48.32184,-118.793286,48.328732,-118.74578,3595,8412da1ffffffff,True,"['8412da9ffffffff', '8412dadffffffff', '8412da5ffffffff', '8412da7ffffffff', '8412da3ffffffff', '8412dabffffffff']","['8412da9ffffffff', '8412dadffffffff', '8412da5ffffffff', '8412da7ffffffff', '8412da3ffffffff', '8412dabffffffff']"
32,32,8412da3ffffffff,48.063017,-118.393384,48.002433,-118.275037,11082,8412da3ffffffff,True,"['8412dabffffffff', '8412da1ffffffff', '8412da7ffffffff', '84288b7ffffffff', '8412db5ffffffff', '8412dbdffffffff']","['8412dabffffffff', '8412da1ffffffff', '8412da7ffffffff', '84288b7ffffffff', '8412db5ffffffff', '8412dbdffffffff']"
33,33,8412da5ffffffff,48.217098,-119.377694,48.368707,-119.331609,17199,8412da5ffffffff,True,"['8412dadffffffff', '8428d2dffffffff', '8428d67ffffffff', '8428d65ffffffff', '8412da7ffffffff', '8412da1ffffffff']","['8412dadffffffff', '8428d2dffffffff', '8428d67ffffffff', '8428d65ffffffff', '8412da7ffffffff', '8412da1ffffffff']"
34,34,8412da7ffffffff,47.960137,-118.977497,47.962138,-118.984993,601,8412da7ffffffff,True,"['8412da1ffffffff', '8412da5ffffffff', '8428d65ffffffff', '84288b3ffffffff', '84288b7ffffffff', '8412da3ffffffff']","['8412da1ffffffff', '8412da5ffffffff', '8428d65ffffffff', '84288b3ffffffff', '84288b7ffffffff', '8412da3ffffffff']"
35,35,8412da9ffffffff,48.68156,-118.607323,48.693128,-118.659444,4036,8412da9ffffffff,True,"['8412de3ffffffff', '8412de7ffffffff', '8412dadffffffff', '8412da1ffffffff', '8412dabffffffff', '8412d85ffffffff']","['8412de3ffffffff', '8412de7ffffffff', '8412dadffffffff', '8412da1ffffffff', '8412dabffffffff', '8412d85ffffffff']"
36,36,8412dabffffffff,48.423704,-118.205953,48.41912,-118.171576,2588,8412dabffffffff,True,"['8412d85ffffffff', '8412da9ffffffff', '8412da1ffffffff', '8412da3ffffffff', '8412dbdffffffff', '8412d87ffffffff']","['8412d85ffffffff', '8412da9ffffffff', '8412da1ffffffff', '8412da3ffffffff', '8412dbdffffffff', '8412d87ffffffff']"
37,37,8412dadffffffff,48.577824,-119.194982,48.660804,-119.190906,9232,8412dadffffffff,True,"['8412de7ffffffff', '8428d25ffffffff', '8428d2dffffffff', '8412da5ffffffff', '8412da1ffffffff', '8412da9ffffffff']","['8412de7ffffffff', '8428d25ffffffff', '8428d2dffffffff', '8412da5ffffffff', '8412da1ffffffff', '8412da9ffffffff']"
38,38,8412db1ffffffff,47.899502,-117.408801,47.903763,-117.408817,474,8412db1ffffffff,True,"['8412db9ffffffff', '8412dbdffffffff', '8412db5ffffffff', '8412db7ffffffff', '8412db3ffffffff', '8412dbbffffffff']","['8412db9ffffffff', '8412dbdffffffff', '8412db5ffffffff', '8412db7ffffffff', '8412db3ffffffff', '8412dbbffffffff']"
39,39,8412db3ffffffff,47.633186,-117.013069,47.656798,-117.098796,6938,8412db3ffffffff,True,"['8412dbbffffffff', '8412db1ffffffff', '8412db7ffffffff', '84288a7ffffffff', '842899bffffffff', '8428993ffffffff']","['8412dbbffffffff', '8412db1ffffffff', '8412db7ffffffff', '84288a7ffffffff', '842899bffffffff', '8428993ffffffff']"
40,40,8412db5ffffffff,47.801368,-117.995302,47.808856,-117.893376,7658,8412db5ffffffff,True,"['8412dbdffffffff', '8412da3ffffffff', '84288b7ffffffff', '84288b5ffffffff', '8412db7ffffffff', '8412db1ffffffff']","['8412dbdffffffff', '8412da3ffffffff', '84288b7ffffffff', '84288b5ffffffff', '8412db7ffffffff', '8412db1ffffffff']"
41,41,8412db7ffffffff,47.536909,-117.599067,47.5433,-117.582949,1403,8412db7ffffffff,True,"['8412db1ffffffff', '8412db5ffffffff', '84288b5ffffffff', '84288a3ffffffff', '84288a7ffffffff', '8412db3ffffffff']","['8412db1ffffffff', '8412db5ffffffff', '84288b5ffffffff', '84288a3ffffffff', '84288a7ffffffff', '8412db3ffffffff']"
42,42,8412db9ffffffff,48.260086,-117.216758,48.249236,-117.240588,2137,8412db9ffffffff,True,"['8412d83ffffffff', '8412d87ffffffff', '8412dbdffffffff', '8412db1ffffffff', '8412dbbffffffff', '8412d95ffffffff']","['8412d83ffffffff', '8412d87ffffffff', '8412dbdffffffff', '8412db1ffffffff', '8412dbbffffffff', '8412d95ffffffff']"
43,43,8412dbbffffffff,47.994709,-116.81966,48.017332,-116.808558,2648,8412dbbffffffff,True,"['8412d95ffffffff', '8412db9ffffffff', '8412db1ffffffff', '8412db3ffffffff', '8428993ffffffff', '8412d97ffffffff']","['8412d95ffffffff', '8412db9ffffffff', '8412db1ffffffff', '8412db3ffffffff', '8428993ffffffff', '8412d97ffffffff']"
44,44,8412dbdffffffff,48.163013,-117.806437,48.13168,-117.742742,5871,8412dbdffffffff,True,"['8412d87ffffffff', '8412dabffffffff', '8412da3ffffffff', '8412db5ffffffff', '8412db1ffffffff', '8412db9ffffffff']","['8412d87ffffffff', '8412dabffffffff', '8412da3ffffffff', '8412db5ffffffff', '8412db1ffffffff', '8412db9ffffffff']"
45,45,8412dd3ffffffff,49.187182,-115.778514,49.006311,-116.1808,35530,8412dd7ffffffff,False,"['8412ddbffffffff', '8412dd1ffffffff', '8412dd7ffffffff', '8412d99ffffffff', '8412ca5ffffffff', '8412cadffffffff']","['8412dd7ffffffff', '8412d99ffffffff', '8412ca5ffffffff']"
46,46,8412dd7ffffffff,49.086924,-116.332032,49.019381,-116.199834,12215,8412dd7ffffffff,True,"['8412dd1ffffffff', '8412dd5ffffffff', '8412d8bffffffff', '8412d9dffffffff', '8412d99ffffffff', '8412dd3ffffffff']","['8412d8bffffffff', '8412d9dffffffff', '8412d99ffffffff', '8412dd3ffffffff']"
47,47,8412de3ffffffff,49.039275,-118.419585,49.017388,-118.35006,5623,8412de3ffffffff,True,"['8412debffffffff', '8412de1ffffffff', '8412de7ffffffff', '8412da9ffffffff', '8412d85ffffffff', '8412d8dffffffff']","['8412de7ffffffff', '8412da9ffffffff', '8412d85ffffffff', '8412d8dffffffff']"
48,48,8412de5ffffffff,49.188721,-119.415517,49.031985,-119.391402,17516,8412de5ffffffff,True,"['8412dedffffffff', '8412d33ffffffff', '8428d27ffffffff', '8428d25ffffffff', '8412de7ffffffff', '8412de1ffffffff']","['8428d27ffffffff', '8428d25ffffffff', '8412de7ffffffff']"
49,49,8412de7ffffffff,48.93657,-119.01052,48.986516,-119.189142,14174,8412de7ffffffff,True,"['8412de1ffffffff', '8412de5ffffffff', '8428d25ffffffff', '8412dadffffffff', '8412da9ffffffff', '8412de3ffffffff']","['8412de5ffffffff', '8428d25ffffffff', '8412dadffffffff', '8412da9ffffffff', '8412de3ffffffff']"
50,50,8426001ffffffff,43.422815,-97.424659,43.422819,-97.420898,304,8426001ffffffff,True,"['8426009ffffffff', '842600dffffffff', '8426005ffffffff', '8426007ffffffff', '8426003ffffffff', '842600bffffffff']","['8426009ffffffff', '842600dffffffff', '8426005ffffffff', '8426007ffffffff', '8426003ffffffff', '842600bffffffff']"
51,51,8426003ffffffff,43.078089,-97.117234,43.083238,-97.117261,573,8426003ffffffff,True,"['842600bffffffff', '8426001ffffffff', '8426007ffffffff', '8426039ffffffff', '8426015ffffffff', '842601dffffffff']","['842600bffffffff', '8426001ffffffff', '8426007ffffffff', '8426039ffffffff', '8426015ffffffff', '842601dffffffff']"
52,52,8426005ffffffff,43.422917,-97.990632,43.422808,-97.997047,518,8426005ffffffff,True,"['842600dffffffff', '8426063ffffffff', '8426029ffffffff', '842602bffffffff', '8426007ffffffff', '8426001ffffffff']","['842600dffffffff', '8426063ffffffff', '8426029ffffffff', '842602bffffffff', '8426007ffffffff', '8426001ffffffff']"
53,53,8426007ffffffff,43.079267,-97.680343,43.082433,-97.680316,352,8426007ffffffff,True,"['8426001ffffffff', '8426005ffffffff', '842602bffffffff', '842603dffffffff', '8426039ffffffff', '8426003ffffffff']","['8426001ffffffff', '8426005ffffffff', '842602bffffffff', '842603dffffffff', '8426039ffffffff', '8426003ffffffff']"
54,54,8426009ffffffff,43.765787,-97.16606,43.70193,-97.200329,7616,8426009ffffffff,True,"['8426043ffffffff', '8426047ffffffff', '842600dffffffff', '8426001ffffffff', '842600bffffffff', '8426055ffffffff']","['8426043ffffffff', '8426047ffffffff', '842600dffffffff', '8426001ffffffff', '842600bffffffff', '8426055ffffffff']"
55,55,842600bffffffff,43.419921,-96.858714,43.420004,-96.886121,2214,842600bffffffff,True,"['8426055ffffffff', '8426009ffffffff', '8426001ffffffff', '8426003ffffffff', '842601dffffffff', '8426057ffffffff']","['8426055ffffffff', '8426009ffffffff', '8426001ffffffff', '8426003ffffffff', '842601dffffffff', '8426057ffffffff']"
56,56,842600dffffffff,43.766708,-97.735601,43.766396,-97.669011,5347,842600dffffffff,True,"['8426047ffffffff', '842606bffffffff', '8426063ffffffff', '8426005ffffffff', '8426001ffffffff', '8426009ffffffff']","['8426047ffffffff', '842606bffffffff', '8426063ffffffff', '8426005ffffffff', '8426001ffffffff', '8426009ffffffff']"
57,57,8426011ffffffff,42.726749,-96.25384,42.726753,-96.252682,95,8426011ffffffff,True,"['8426019ffffffff', '842601dffffffff', '8426015ffffffff', '8426017ffffffff', '8426013ffffffff', '842601bffffffff']","['8426019ffffffff', '842601dffffffff', '8426015ffffffff', '8426017ffffffff', '8426013ffffffff', '842601bffffffff']"
58,58,8426013ffffffff,42.377735,-95.954685,42.385646,-95.9546,880,8426013ffffffff,True,"['842601bffffffff', '8426011ffffffff', '8426017ffffffff', '84260e9ffffffff', '84260c5ffffffff', '84260cdffffffff']","['842601bffffffff', '8426011ffffffff', '8426017ffffffff', '84260e9ffffffff', '84260c5ffffffff', '84260cdffffffff']"
59,59,8426015ffffffff,42.731683,-96.812496,42.731674,-96.806524,488,8426015ffffffff,True,"['842601dffffffff', '8426003ffffffff', '8426039ffffffff', '842603bffffffff', '8426017ffffffff', '8426011ffffffff']","['842601dffffffff', '8426003ffffffff', '8426039ffffffff', '842603bffffffff', '8426017ffffffff', '8426011ffffffff']"
60,60,8426017ffffffff,42.383644,-96.510428,42.400939,-96.514348,1950,8426017ffffffff,True,"['8426011ffffffff', '8426015ffffffff', '842603bffffffff', '84260edffffffff', '84260e9ffffffff', '8426013ffffffff']","['8426011ffffffff', '8426015ffffffff', '842603bffffffff', '84260edffffffff', '84260e9ffffffff', '8426013ffffffff']"
61,61,8426019ffffffff,43.066568,-95.992047,43.070151,-95.992019,398,8426019ffffffff,True,"['8426053ffffffff', '8426057ffffffff', '842601dffffffff', '8426011ffffffff', '842601bffffffff', '84262a5ffffffff']","['8426053ffffffff', '8426057ffffffff', '842601dffffffff', '8426011ffffffff', '842601bffffffff', '84262a5ffffffff']"
62,62,842601bffffffff,42.719126,-95.696868,42.719038,-95.642852,4413,842601bffffffff,True,"['84262a5ffffffff', '8426019ffffffff', '8426011ffffffff', '8426013ffffffff', '84260cdffffffff', '84262a7ffffffff']","['84262a5ffffffff', '8426019ffffffff', '8426011ffffffff', '8426013ffffffff', '84260cdffffffff', '84262a7ffffffff']"
63,63,842601dffffffff,43.074164,-96.555667,43.083575,-96.555551,1046,842601dffffffff,True,"['8426057ffffffff', '842600bffffffff', '8426003ffffffff', '8426015ffffffff', '8426011ffffffff', '8426019ffffffff']","['8426057ffffffff', '842600bffffffff', '8426003ffffffff', '8426015ffffffff', '8426011ffffffff', '8426019ffffffff']"
64,64,8426021ffffffff,43.073297,-98.810773,43.00988,-98.812261,7053,8426021ffffffff,True,"['8426029ffffffff', '842602dffffffff', '8426025ffffffff', '8426027ffffffff', '8426023ffffffff', '842602bffffffff']","['8426029ffffffff', '842602dffffffff', '8426025ffffffff', '8426027ffffffff', '8426023ffffffff', '842602bffffffff']"
65,65,8426023ffffffff,42.730118,-98.49757,42.824491,-98.498355,10494,8426023ffffffff,True,"['842602bffffffff', '8426021ffffffff', '8426027ffffffff', '84261c9ffffffff', '8426035ffffffff', '842603dffffffff']","['842602bffffffff', '8426021ffffffff', '8426027ffffffff', '84261c9ffffffff', '8426035ffffffff', '842603dffffffff']"
66,66,8426025ffffffff,43.06611,-99.377883,43.066111,-99.296835,6584,8426025ffffffff,True,"['842602dffffffff', '8426153ffffffff', '8426119ffffffff', '842611bffffffff', '8426027ffffffff', '8426021ffffffff']","['842602dffffffff', '8426153ffffffff', '8426119ffffffff', '842611bffffffff', '8426027ffffffff', '8426021ffffffff']"
67,67,8426027ffffffff,42.724071,-99.061955,42.651726,-98.970286,10993,8426027ffffffff,True,"['8426021ffffffff', '8426025ffffffff', '842611bffffffff', '84261cdffffffff', '84261c9ffffffff', '8426023ffffffff']","['8426021ffffffff', '8426025ffffffff', '842611bffffffff', '84261cdffffffff', '84261c9ffffffff', '8426023ffffffff']"
68,68,8426029ffffffff,43.420219,-98.557997,43.383997,-98.556966,4029,8426029ffffffff,True,"['8426063ffffffff', '8426067ffffffff', '842602dffffffff', '8426021ffffffff', '842602bffffffff', '8426005ffffffff']","['8426063ffffffff', '8426067ffffffff', '842602dffffffff', '8426021ffffffff', '842602bffffffff', '8426005ffffffff']"
69,69,842602bffffffff,43.077677,-98.244891,43.081409,-98.244883,415,842602bffffffff,True,"['8426005ffffffff', '8426029ffffffff', '8426021ffffffff', '8426023ffffffff', '842603dffffffff', '8426007ffffffff']","['8426005ffffffff', '8426029ffffffff', '8426021ffffffff', '8426023ffffffff', '842603dffffffff', '8426007ffffffff']"
70,70,842602dffffffff,43.414699,-99.126646,43.392928,-99.112717,2670,842602dffffffff,True,"['8426067ffffffff', '842615bffffffff', '8426153ffffffff', '8426025ffffffff', '8426021ffffffff', '8426029ffffffff']","['8426067ffffffff', '842615bffffffff', '8426153ffffffff', '8426025ffffffff', '8426021ffffffff', '8426029ffffffff']"
71,71,8426031ffffffff,42.387401,-97.626697,42.351106,-97.627237,4036,8426031ffffffff,True,"['8426039ffffffff', '842603dffffffff', '8426035ffffffff', '8426037ffffffff', '8426033ffffffff', '842603bffffffff']","['8426039ffffffff', '842603dffffffff', '8426035ffffffff', '8426037ffffffff', '8426033ffffffff', '842603bffffffff']"
72,72,8426033ffffffff,42.03976,-97.321577,42.018454,-97.320661,2370,8426033ffffffff,True,"['842603bffffffff', '8426031ffffffff', '8426037ffffffff', '84261d9ffffffff', '84260e5ffffffff', '84260edffffffff']","['842603bffffffff', '8426031ffffffff', '8426037ffffffff', '84261d9ffffffff', '84260e5ffffffff', '84260edffffffff']"
73,73,8426035ffffffff,42.385205,-98.187024,42.335074,-98.187279,5574,8426035ffffffff,True,"['842603dffffffff', '8426023ffffffff', '84261c9ffffffff', '84261cbffffffff', '8426037ffffffff', '8426031ffffffff']","['842603dffffffff', '8426023ffffffff', '84261c9ffffffff', '84261cbffffffff', '8426037ffffffff', '8426031ffffffff']"
74,74,8426037ffffffff,42.038606,-97.879117,42.057553,-97.870802,2216,8426037ffffffff,True,"['8426031ffffffff', '8426035ffffffff', '84261cbffffffff', '84261ddffffffff', '84261d9ffffffff', '8426033ffffffff']","['8426031ffffffff', '8426035ffffffff', '84261cbffffffff', '84261ddffffffff', '84261d9ffffffff', '8426033ffffffff']"
75,75,8426039ffffffff,42.733904,-97.372738,42.728746,-97.372833,574,8426039ffffffff,True,"['8426003ffffffff', '8426007ffffffff', '842603dffffffff', '8426031ffffffff', '842603bffffffff', '8426015ffffffff']","['8426003ffffffff', '8426007ffffffff', '842603dffffffff', '8426031ffffffff', '842603bffffffff', '8426015ffffffff']"
76,76,842603bffffffff,42.386874,-97.067799,42.404047,-97.041065,2910,842603bffffffff,True,"['8426015ffffffff', '8426039ffffffff', '8426031ffffffff', '8426033ffffffff', '84260edffffffff', '8426017ffffffff']","['8426015ffffffff', '8426039ffffffff', '8426031ffffffff', '8426033ffffffff', '84260edffffffff', '8426017ffffffff']"
77,77,842603dffffffff,42.733389,-97.934463,42.742715,-97.927359,1188,842603dffffffff,True,"['8426007ffffffff', '842602bffffffff', '8426023ffffffff', '8426035ffffffff', '8426031ffffffff', '8426039ffffffff']","['8426007ffffffff', '842602bffffffff', '8426023ffffffff', '8426035ffffffff', '8426031ffffffff', '8426039ffffffff']"
